scrapes.PlayerUnderstat.id,scrapes.PlayerUnderstat.us_player_id,scrapes.PlayerUnderstat.us_player_name,scrapes.PlayerUnderstat.us_position,scrapes.PlayerUnderstat.us_team,scrapes.PlayerUnderstat.us_season,scrapes.PlayerUnderstat.us_comp,scrapes.PlayerUnderstat.us_key_passes,scrapes.PlayerUnderstat.us_xGChain,scrapes.PlayerUnderstat.us_xGBuildup,scrapes.PlayerUnderstat.us_key_passes_90,scrapes.PlayerUnderstat.us_xGChain_90,scrapes.PlayerUnderstat.us_xGBuildup_90,scrapes.PlayerUnderstat.scrape_job,scrapes.PlayerUnderstat.created_data
fc89f05b-62e9-4e13-9eab-6298f69b891c,6531,Alexander Sorloth,F S,Real Sociedad,2021-2022,La Liga,23,11.437476731836796,3.0463771987706423,1.1748013620885358,0.5842070975399044,0.1556038296761395,298bee7c-47c2-463a-89b7-5b0bdde7ff2c,2022-07-11 20:37:10.628069+00:00
7afd4f7e-cc35-4154-962f-e4f50949e79a,323,Adnan Januzaj,F M S,Real Sociedad,2021-2022,La Liga,34,6.691024148836732,3.633512547239661,1.883076923076923,0.37057979901249594,0.20124069492404278,298bee7c-47c2-463a-89b7-5b0bdde7ff2c,2022-07-11 20:37:10.634448+00:00
d2e79ba5-7749-4328-9fd8-5f12a159d58d,5304,Mikel Merino,M S,Real Sociedad,2021-2022,La Liga,32,14.847333826124668,9.341219313442707,0.9913941480206541,0.4599862459040344,0.2894009425851441,298bee7c-47c2-463a-89b7-5b0bdde7ff2c,2022-07-11 20:37:10.641102+00:00
d66c03f0-0fc8-401b-8590-3ceac68cbc43,617,David Silva,F M S,Real Sociedad,2021-2022,La Liga,38,12.319375663995743,7.088667476549745,1.9509412435824303,0.6324836336335521,0.3639361511063759,298bee7c-47c2-463a-89b7-5b0bdde7ff2c,2022-07-11 20:37:10.648434+00:00
cfc62a2b-cbf6-4cb6-a26e-d6ef2bf9bd1d,7526,Martin Zubimendi,M S,Real Sociedad,2021-2022,La Liga,14,6.801686262711883,5.447836354374886,0.4918032786885246,0.23893511461517153,0.19137598434572198,298bee7c-47c2-463a-89b7-5b0bdde7ff2c,2022-07-11 20:37:10.655046+00:00
c7826cc3-8f8a-4020-81d0-89cac033a502,8284,Julen Lobete,F S,Real Sociedad,2021-2022,La Liga,1,1.099526772275567,0.045847903937101364,0.34351145038167935,0.3777000362778665,0.015749279978393597,298bee7c-47c2-463a-89b7-5b0bdde7ff2c,2022-07-11 20:37:10.661878+00:00
ff756da1-f747-4d83-80a5-f89c752506ab,2100,Rafinha,F M S,Real Sociedad,2021-2022,La Liga,9,6.474701710045338,3.47445647418499,0.754892823858341,0.5430784286151729,0.2914269176856003,298bee7c-47c2-463a-89b7-5b0bdde7ff2c,2022-07-11 20:37:10.669179+00:00
1055c2c0-1559-4e96-8872-e614e7c37509,5179,Jon Guridi,M S,Real Sociedad,2021-2022,La Liga,1,0.3568987250328064,0.17461008578538895,0.4838709677419355,0.17269293146748696,0.08448875118647853,298bee7c-47c2-463a-89b7-5b0bdde7ff2c,2022-07-11 20:37:10.676840+00:00
1171e4f2-4ffd-48b1-ab03-871f4421322b,6118,Portu,F M S,Real Sociedad,2021-2022,La Liga,18,7.038443038240075,2.3029773253947496,1.0169491525423728,0.39765214905311164,0.1301117132991384,298bee7c-47c2-463a-89b7-5b0bdde7ff2c,2022-07-11 20:37:10.684413+00:00
18447b97-256b-4218-b564-17910ffce8b6,7276,Robin Le Normand,D,Real Sociedad,2021-2022,La Liga,4,6.6772214118391275,6.64676227606833,0.1081081081081081,0.18046544356321964,0.17964222367752242,298bee7c-47c2-463a-89b7-5b0bdde7ff2c,2022-07-11 20:37:10.691690+00:00
c2702167-2cc2-4fac-879a-046e7b152815,7308,Ander Barrenetxea,F M S,Real Sociedad,2021-2022,La Liga,7,1.6391620207577944,0.35080114006996155,1.160220994475138,0.2716843128327836,0.05814383537071186,298bee7c-47c2-463a-89b7-5b0bdde7ff2c,2022-07-11 20:37:10.698179+00:00
